NAME,H1_001N,zip code tabulation area
ZCTA5 49601,10505,49601
ZCTA5 49611,111,49611
ZCTA5 49612,887,49612
ZCTA5 49613,681,49613
ZCTA5 49614,1878,49614
ZCTA5 54821,1913,54821
ZCTA5 54817,2376,54817
ZCTA5 54819,1517,54819
ZCTA5 54820,562,54820
ZCTA5 54822,2123,54822
ZCTA5 54824,1177,54824
ZCTA5 54826,659,54826
ZCTA5 54827,402,54827
ZCTA5 54828,643,54828
ZCTA5 54829,3290,54829
ZCTA5 54830,4876,54830
ZCTA5 54832,491,54832
ZCTA5 54835,684,54835
ZCTA5 54836,515,54836
ZCTA5 54837,2158,54837
ZCTA5 54838,1726,54838
ZCTA5 54839,219,54839
ZCTA5 54840,2795,54840
ZCTA5 54841,136,54841
ZCTA5 54842,68,54842
ZCTA5 54843,9721,54843
ZCTA5 54844,531,54844
ZCTA5 54845,76,54845
ZCTA5 54846,283,54846
ZCTA5 54847,2124,54847
ZCTA5 54848,3044,54848
ZCTA5 54849,1250,54849
ZCTA5 54850,848,54850
ZCTA5 54853,2662,54853
ZCTA5 54854,473,54854
ZCTA5 54855,379,54855
ZCTA5 48202,10435,48202
ZCTA5 48203,12368,48203
ZCTA5 48204,12765,48204
ZCTA5 48205,14221,48205
ZCTA5 48206,10269,48206
ZCTA5 48207,14249,48207
ZCTA5 48208,4699,48208
ZCTA5 48209,10124,48209
ZCTA5 48210,10128,48210
ZCTA5 48211,2409,48211
ZCTA5 48212,14117,48212
ZCTA5 48213,9682,48213
ZCTA5 48214,12475,48214
ZCTA5 48215,5777,48215
ZCTA5 48216,3228,48216
ZCTA5 48217,3071,48217
ZCTA5 48218,3295,48218
ZCTA5 48219,21178,48219
ZCTA5 48220,11677,48220
ZCTA5 48221,16931,48221
ZCTA5 48223,10561,48223
ZCTA5 48224,16760,48224
ZCTA5 48225,6787,48225
ZCTA5 48226,5339,48226
ZCTA5 48227,18643,48227
ZCTA5 48228,22756,48228
ZCTA5 48229,4109,48229
ZCTA5 48230,7494,48230
ZCTA5 48233,1,48233
ZCTA5 48234,14198,48234
ZCTA5 48235,19867,48235
ZCTA5 48236,12924,48236
ZCTA5 48237,12965,48237
ZCTA5 48238,14401,48238
ZCTA5 48239,15445,48239
ZCTA5 48240,7526,48240
ZCTA5 48242,0,48242
ZCTA5 48243,0,48243
ZCTA5 48301,5792,48301
ZCTA5 48302,6902,48302
ZCTA5 48304,7273,48304
ZCTA5 48306,10351,48306
ZCTA5 48307,19563,48307
ZCTA5 60072,370,60072
ZCTA5 60069,3792,60069
ZCTA5 60070,6582,60070
ZCTA5 60071,1800,60071
ZCTA5 60073,20095,60073
ZCTA5 60074,15614,60074
ZCTA5 60075,13,60075
ZCTA5 60076,11971,60076
ZCTA5 60077,11520,60077
ZCTA5 60081,3717,60081
ZCTA5 60083,3660,60083
ZCTA5 60084,6772,60084
ZCTA5 60085,25048,60085
ZCTA5 60087,10371,60087
ZCTA5 60088,1401,60088
ZCTA5 60089,17031,60089
ZCTA5 60090,16144,60090
ZCTA5 60091,10484,60091
ZCTA5 60093,7567,60093
ZCTA5 60096,2766,60096
ZCTA5 60097,4541,60097
ZCTA5 44618,2608,44618
ZCTA5 44619,137,44619
ZCTA5 44620,718,44620
ZCTA5 44621,2048,44621
ZCTA5 44622,8207,44622
ZCTA5 44624,1692,44624
ZCTA5 44625,528,44625
ZCTA5 44626,1304,44626
ZCTA5 44627,1817,44627
ZCTA5 44628,518,44628
ZCTA5 44629,909,44629
ZCTA5 44630,12,44630
ZCTA5 44632,4030,44632
ZCTA5 44633,774,44633
ZCTA5 44634,831,44634
ZCTA5 44637,1072,44637
ZCTA5 44638,665,44638
ZCTA5 44639,61,44639
ZCTA5 44640,64,44640
ZCTA5 44641,8632,44641
ZCTA5 44643,1392,44643
ZCTA5 44644,2321,44644
ZCTA5 49301,7100,49301
ZCTA5 49287,932,49287
ZCTA5 49288,581,49288
ZCTA5 49289,56,49289
ZCTA5 49302,3114,49302
ZCTA5 49303,403,49303
ZCTA5 49304,5689,49304
ZCTA5 49305,1498,49305
ZCTA5 49306,3924,49306
ZCTA5 49307,8067,49307
ZCTA5 49309,2014,49309
ZCTA5 49310,1222,49310
ZCTA5 49312,244,49312
ZCTA5 49315,9701,49315
ZCTA5 49316,8948,49316
ZCTA5 49318,589,49318
ZCTA5 49319,6498,49319
ZCTA5 49320,288,49320
ZCTA5 49321,7178,49321
ZCTA5 49322,564,49322
ZCTA5 49323,3609,49323
ZCTA5 49325,738,49325
ZCTA5 49326,1838,49326
ZCTA5 49327,3344,49327
ZCTA5 49328,1753,49328
ZCTA5 49329,3553,49329
ZCTA5 49330,2034,49330
ZCTA5 49331,6956,49331
ZCTA5 49332,2161,49332
ZCTA5 49333,5123,49333
ZCTA5 49335,54,49335
ZCTA5 49336,1748,49336
ZCTA5 49337,6639,49337
ZCTA5 49338,891,49338
ZCTA5 49339,1191,49339
ZCTA5 49340,1281,49340
ZCTA5 49341,14362,49341
ZCTA5 49342,858,49342
ZCTA5 49343,2429,49343
ZCTA5 49344,1912,49344
ZCTA5 49345,5390,49345
ZCTA5 49346,3350,49346
ZCTA5 54856,1009,54856
ZCTA5 54857,22,54857
ZCTA5 54858,934,54858
ZCTA5 54859,2245,54859
ZCTA5 54861,99,54861
ZCTA5 54862,291,54862
ZCTA5 54864,627,54864
ZCTA5 54865,512,54865
ZCTA5 54867,363,54867
ZCTA5 54868,7632,54868
ZCTA5 54870,1403,54870
ZCTA5 54871,1956,54871
ZCTA5 54872,2091,54872
ZCTA5 54873,2775,54873
ZCTA5 54874,1551,54874
ZCTA5 54875,780,54875
ZCTA5 54876,2075,54876
ZCTA5 54880,14321,54880
ZCTA5 54888,1467,54888
ZCTA5 54889,1759,54889
ZCTA5 54891,1774,54891
ZCTA5 54893,3816,54893
ZCTA5 54895,759,54895
ZCTA5 54896,2251,54896
ZCTA5 54901,15326,54901
ZCTA5 54902,10933,54902
ZCTA5 56438,1451,56438
ZCTA5 56434,97,56434
ZCTA5 56435,2181,56435
ZCTA5 56437,562,56437
ZCTA5 56440,586,56440
ZCTA5 56441,2038,56441
ZCTA5 56442,3410,56442
ZCTA5 56443,1397,56443
ZCTA5 56444,2709,56444
ZCTA5 56446,733,56446
ZCTA5 56447,1289,56447
ZCTA5 56448,699,56448
ZCTA5 56449,872,56449
ZCTA5 56450,1134,56450
ZCTA5 56452,3102,56452
ZCTA5 56453,388,56453
ZCTA5 56455,847,56455
ZCTA5 56458,275,56458
ZCTA5 56461,2041,56461
ZCTA5 56464,2552,56464
ZCTA5 56465,1853,56465
ZCTA5 56466,2130,56466
ZCTA5 56467,2540,56467
ZCTA5 56468,3718,56468
ZCTA5 56469,1154,56469
ZCTA5 56470,7344,56470
ZCTA5 56472,6002,56472
ZCTA5 56473,1788,56473
ZCTA5 56474,2945,56474
ZCTA5 56475,794,56475
ZCTA5 56477,1340,56477
ZCTA5 56479,2609,56479
ZCTA5 56481,939,56481
ZCTA5 56482,3201,56482
ZCTA5 56484,2525,56484
ZCTA5 56501,10098,56501
ZCTA5 56510,1117,56510
ZCTA5 56511,1299,56511
ZCTA5 56514,1586,56514
ZCTA5 60098,13256,60098
ZCTA5 60099,11866,60099
ZCTA5 60101,13380,60101
ZCTA5 60102,12047,60102
ZCTA5 60103,14736,60103
ZCTA5 60104,6773,60104
ZCTA5 60106,7520,60106
ZCTA5 60107,13800,60107
ZCTA5 60108,9538,60108
ZCTA5 60109,236,60109
ZCTA5 60110,12008,60110
ZCTA5 60111,115,60111
ZCTA5 60112,1654,60112
ZCTA5 60113,110,60113
ZCTA5 60115,17753,60115
ZCTA5 60118,6926,60118
ZCTA5 60119,4041,60119
ZCTA5 60120,17068,60120
ZCTA5 60123,17670,60123
ZCTA5 60124,9155,60124
ZCTA5 60126,18145,60126
ZCTA5 60129,94,60129
ZCTA5 60130,8172,60130
ZCTA5 60131,6513,60131
ZCTA5 60133,11735,60133
ZCTA5 60134,11524,60134
ZCTA5 60135,2775,60135
ZCTA5 60136,2752,60136
ZCTA5 60137,15018,60137
ZCTA5 60139,11900,60139
ZCTA5 60140,7970,60140
ZCTA5 60141,100,60141
ZCTA5 60142,12495,60142
ZCTA5 60143,4564,60143
ZCTA5 60144,33,60144
ZCTA5 60145,928,60145
ZCTA5 67876,497,67876
ZCTA5 67869,564,67869
ZCTA5 67870,635,67870
ZCTA5 67871,2257,67871
ZCTA5 67877,843,67877
ZCTA5 67878,989,67878
ZCTA5 67879,635,67879
ZCTA5 67880,2940,67880
ZCTA5 67882,151,67882
ZCTA5 67901,7946,67901
ZCTA5 67950,980,67950
ZCTA5 67951,1963,67951
ZCTA5 67952,280,67952
ZCTA5 67953,60,67953
ZCTA5 67954,271,67954
ZCTA5 68001,39,68001
ZCTA5 68002,888,68002
ZCTA5 68003,2588,68003
ZCTA5 68004,375,68004
ZCTA5 68005,10035,68005
ZCTA5 68007,5396,68007
ZCTA5 68008,5260,68008
ZCTA5 68010,46,68010
ZCTA5 68014,131,68014
ZCTA5 68015,475,68015
ZCTA5 68016,333,68016
ZCTA5 68017,690,68017
ZCTA5 68018,196,68018
ZCTA5 68019,248,68019
ZCTA5 49347,684,49347
ZCTA5 49348,5817,49348
ZCTA5 49349,4260,49349
ZCTA5 49401,9470,49401
ZCTA5 49402,1430,49402
ZCTA5 49403,940,49403
ZCTA5 49404,3302,49404
ZCTA5 49405,929,49405
ZCTA5 49406,952,49406
ZCTA5 49408,4849,49408
ZCTA5 49409,61,49409
ZCTA5 49410,1421,49410
ZCTA5 49411,1033,49411
ZCTA5 49412,5070,49412
ZCTA5 49415,2696,49415
ZCTA5 55085,163,55085
ZCTA5 55080,1234,55080
ZCTA5 55082,15391,55082
ZCTA5 55084,772,55084
ZCTA5 55087,127,55087
ZCTA5 55088,731,55088
ZCTA5 55089,743,55089
ZCTA5 55090,201,55090
ZCTA5 55092,4243,55092
ZCTA5 55101,5640,55101
ZCTA5 55102,11192,55102
ZCTA5 55103,5388,55103
ZCTA5 55104,19586,55104
ZCTA5 55105,11987,55105
ZCTA5 55106,19817,55106
ZCTA5 55107,5947,55107
ZCTA5 55108,6718,55108
ZCTA5 55109,14210,55109
ZCTA5 55110,16436,55110
ZCTA5 55111,59,55111
ZCTA5 55112,18521,55112
ZCTA5 55113,18893,55113
ZCTA5 55114,2780,55114
ZCTA5 55115,3580,55115
ZCTA5 55116,12236,55116
ZCTA5 55117,16951,55117
ZCTA5 55118,13119,55118
ZCTA5 55119,16274,55119
ZCTA5 55120,2108,55120
ZCTA5 55121,4261,55121
ZCTA5 55122,13812,55122
ZCTA5 55123,10298,55123
ZCTA5 55124,22248,55124
ZCTA5 55125,17070,55125
ZCTA5 55126,11730,55126
ZCTA5 55127,7716,55127
ZCTA5 55128,11971,55128
ZCTA5 55129,11233,55129
ZCTA5 55130,6058,55130
ZCTA5 55150,84,55150
ZCTA5 55155,1,55155
ZCTA5 55301,4417,55301
ZCTA5 55302,3978,55302
ZCTA5 55303,19864,55303
ZCTA5 55304,16874,55304
ZCTA5 55305,10795,55305
ZCTA5 55306,6951,55306
ZCTA5 55307,1358,55307
ZCTA5 55308,3341,55308
ZCTA5 68022,11614,68022
ZCTA5 68023,1082,68023
ZCTA5 68025,13674,68025
ZCTA5 68028,5417,68028
ZCTA5 68029,376,68029
ZCTA5 68030,337,68030
ZCTA5 68031,720,68031
ZCTA5 68033,183,68033
ZCTA5 68034,337,68034
ZCTA5 68036,256,68036
ZCTA5 68037,1039,68037
ZCTA5 68038,655,68038
ZCTA5 68039,306,68039
ZCTA5 68040,145,68040
ZCTA5 68041,392,68041
ZCTA5 68042,72,68042
ZCTA5 68044,281,68044
ZCTA5 68045,825,68045
ZCTA5 68046,11914,68046
ZCTA5 68047,740,68047
ZCTA5 68048,5624,68048
ZCTA5 68050,295,68050
ZCTA5 68055,126,68055
ZCTA5 68056,0,68056
ZCTA5 68057,704,68057
ZCTA5 68058,219,68058
ZCTA5 68059,1359,68059
ZCTA5 76262,15467,76262
ZCTA5 76258,2899,76258
ZCTA5 76259,2126,76259
ZCTA5 76261,111,76261
ZCTA5 76263,23,76263
ZCTA5 76264,700,76264
ZCTA5 76265,874,76265
ZCTA5 76266,6322,76266
ZCTA5 76267,52,76267
ZCTA5 76268,92,76268
ZCTA5 76270,1072,76270
ZCTA5 76271,749,76271
ZCTA5 76272,2213,76272
ZCTA5 76273,4186,76273
ZCTA5 76301,7888,76301
ZCTA5 76302,5620,76302
ZCTA5 76305,2383,76305
ZCTA5 76306,6578,76306
ZCTA5 76308,9157,76308
ZCTA5 76309,6352,76309
ZCTA5 76310,8659,76310
ZCTA5 76311,864,76311
ZCTA5 76351,887,76351
ZCTA5 76354,4984,76354
ZCTA5 76357,324,76357
ZCTA5 76360,1551,76360
ZCTA5 76363,139,76363
ZCTA5 76364,89,76364
ZCTA5 76365,2462,76365
ZCTA5 76366,962,76366
ZCTA5 76367,4160,76367
ZCTA5 56515,2891,56515
ZCTA5 56516,123,56516
ZCTA5 56517,115,56517
ZCTA5 56518,159,56518
ZCTA5 56519,132,56519
ZCTA5 56520,1874,56520
ZCTA5 56521,323,56521
ZCTA5 56522,221,56522
ZCTA5 56523,207,56523
ZCTA5 56524,777,56524
ZCTA5 56525,46,56525
ZCTA5 56527,410,56527
ZCTA5 56528,1874,56528
ZCTA5 56529,1943,56529
ZCTA5 56531,1001,56531
ZCTA5 56533,129,56533
ZCTA5 56534,662,56534
ZCTA5 56535,852,56535
ZCTA5 59461,18,59461
ZCTA5 59456,126,59456
ZCTA5 59457,4536,59457
ZCTA5 59460,134,59460
ZCTA5 59462,96,59462
ZCTA5 59463,296,59463
ZCTA5 59464,279,59464
ZCTA5 59465,199,59465
ZCTA5 59466,65,59466
ZCTA5 59467,34,59467
ZCTA5 59468,269,59468
ZCTA5 59469,100,59469
ZCTA5 59471,185,59471
ZCTA5 59472,287,59472
ZCTA5 59474,1573,59474
ZCTA5 59477,191,59477
ZCTA5 59479,453,59479
ZCTA5 59480,177,59480
ZCTA5 59482,238,59482
ZCTA5 59483,201,59483
ZCTA5 59484,106,59484
ZCTA5 59485,333,59485
ZCTA5 59486,543,59486
ZCTA5 59487,561,59487
ZCTA5 59489,199,59489
ZCTA5 59501,5917,59501
ZCTA5 59520,590,59520
ZCTA5 59521,995,59521
ZCTA5 59522,671,59522
ZCTA5 59523,1090,59523
ZCTA5 59524,278,59524
ZCTA5 59525,124,59525
ZCTA5 59526,988,59526
ZCTA5 59527,370,59527
ZCTA5 59528,142,59528
ZCTA5 59529,71,59529
ZCTA5 59530,73,59530
ZCTA5 59531,185,59531
ZCTA5 59532,101,59532
ZCTA5 59535,34,59535
ZCTA5 59537,35,59537
ZCTA5 59538,1485,59538
ZCTA5 59540,208,59540
ZCTA5 59542,137,59542
ZCTA5 59544,80,59544
ZCTA5 59545,27,59545
ZCTA5 68020,425,68020
ZCTA5 76370,133,76370
ZCTA5 76371,767,76371
ZCTA5 76372,512,76372
ZCTA5 76373,73,76373
ZCTA5 76374,1971,76374
ZCTA5 55309,7524,55309
ZCTA5 55310,717,55310
ZCTA5 55311,13563,55311
ZCTA5 55312,683,55312
ZCTA5 55313,9258,55313
ZCTA5 55314,554,55314
ZCTA5 55315,2158,55315
ZCTA5 55316,9120,55316
ZCTA5 75751,7276,75751
ZCTA5 75709,2774,75709
ZCTA5 75711,0,75711
ZCTA5 75750,1607,75750
ZCTA5 75752,3479,75752
ZCTA5 75754,3047,75754
ZCTA5 75755,2348,75755
ZCTA5 75756,1890,75756
ZCTA5 75757,5530,75757
ZCTA5 75758,4694,75758
ZCTA5 75759,48,75759
ZCTA5 75760,1281,75760
ZCTA5 75762,5870,75762
ZCTA5 75763,2879,75763
ZCTA5 75764,75,75764
ZCTA5 75765,4111,75765
ZCTA5 75766,10672,75766
ZCTA5 75770,1383,75770
ZCTA5 75771,8875,75771
ZCTA5 75773,6036,75773
ZCTA5 75778,1771,75778
ZCTA5 75779,40,75779
ZCTA5 75780,137,75780
ZCTA5 75782,27,75782
ZCTA5 75783,4041,75783
ZCTA5 75784,264,75784
ZCTA5 75785,3984,75785
ZCTA5 75788,53,75788
ZCTA5 75789,3309,75789
ZCTA5 75790,1764,75790
ZCTA5 75791,5310,75791
ZCTA5 75792,1574,75792
ZCTA5 75801,7351,75801
ZCTA5 75803,7018,75803
ZCTA5 75831,2480,75831
ZCTA5 75833,2055,75833
ZCTA5 75835,5950,75835
ZCTA5 75838,246,75838
ZCTA5 75839,2383,75839
ZCTA5 75840,3226,75840
ZCTA5 75844,2983,75844
ZCTA5 75845,1536,75845
ZCTA5 75846,1541,75846
ZCTA5 75847,948,75847
ZCTA5 75848,42,75848
ZCTA5 75849,51,75849
ZCTA5 75850,382,75850
ZCTA5 75851,1330,75851
ZCTA5 75852,712,75852
ZCTA5 75853,488,75853
ZCTA5 75855,1336,75855
ZCTA5 75856,125,75856
ZCTA5 75858,54,75858
ZCTA5 75859,1487,75859
ZCTA5 75860,2523,75860
ZCTA5 75861,880,75861
ZCTA5 75862,5858,75862
ZCTA5 59546,128,59546
ZCTA5 59547,22,59547
ZCTA5 59601,15279,59601
ZCTA5 59602,12619,59602
ZCTA5 59623,0,59623
ZCTA5 59625,32,59625
ZCTA5 59631,156,59631
ZCTA5 59632,893,59632
ZCTA5 59633,168,59633
ZCTA5 59634,2124,59634
ZCTA5 59635,3172,59635
ZCTA5 71630,213,71630
ZCTA5 71601,6624,71601
ZCTA5 71602,7296,71602
ZCTA5 71603,14004,71603
ZCTA5 71631,315,71631
ZCTA5 71635,5355,71635
ZCTA5 71638,1603,71638
ZCTA5 71639,2784,71639
ZCTA5 71640,1313,71640
ZCTA5 71642,315,71642
ZCTA5 71643,553,71643
ZCTA5 71644,330,71644
ZCTA5 71646,2933,71646
ZCTA5 71647,857,71647
ZCTA5 71651,93,71651
ZCTA5 71652,492,71652
ZCTA5 71653,2425,71653
ZCTA5 71654,2102,71654
ZCTA5 71655,6841,71655
ZCTA5 71658,263,71658
ZCTA5 71659,25,71659
ZCTA5 71660,478,71660
ZCTA5 71661,130,71661
ZCTA5 71662,66,71662
ZCTA5 71663,263,71663
ZCTA5 71665,2391,71665
ZCTA5 71666,20,71666
ZCTA5 71667,3234,71667
ZCTA5 71670,605,71670
ZCTA5 71671,3834,71671
ZCTA5 71674,328,71674
ZCTA5 71675,877,71675
ZCTA5 71676,316,71676
ZCTA5 71677,78,71677
ZCTA5 71678,5,71678
ZCTA5 71701,9096,71701
ZCTA5 71720,1105,71720
ZCTA5 71721,4,71721
ZCTA5 71722,39,71722
ZCTA5 71724,200,71724
ZCTA5 71725,298,71725
ZCTA5 71726,809,71726
ZCTA5 71728,53,71728
ZCTA5 71730,14522,71730
ZCTA5 71740,868,71740
ZCTA5 71742,2308,71742
ZCTA5 71743,1782,71743
ZCTA5 71744,1626,71744
ZCTA5 71745,83,71745
ZCTA5 71747,486,71747
ZCTA5 71748,60,71748
ZCTA5 71749,1131,71749
ZCTA5 71751,403,71751
ZCTA5 76377,317,76377
ZCTA5 76379,211,76379
ZCTA5 76380,2138,76380
ZCTA5 76384,5575,76384
ZCTA5 76388,107,76388
ZCTA5 76389,521,76389
ZCTA5 76401,13140,76401
ZCTA5 76402,0,76402
ZCTA5 76424,4170,76424
ZCTA5 76426,4610,76426
ZCTA5 76427,308,76427
ZCTA5 76429,190,76429
ZCTA5 76430,1152,76430
ZCTA5 76431,1774,76431
ZCTA5 76432,637,76432
ZCTA5 76433,881,76433
ZCTA5 76435,353,76435
ZCTA5 76436,151,76436
ZCTA5 76437,2983,76437
ZCTA5 76439,6,76439
ZCTA5 76442,3768,76442
ZCTA5 75901,11814,75901
ZCTA5 75865,6,75865
ZCTA5 75884,1,75884
ZCTA5 75886,0,75886
ZCTA5 75903,82,75903
ZCTA5 75904,14553,75904
ZCTA5 75925,1742,75925
ZCTA5 75926,607,75926
ZCTA5 75928,562,75928
ZCTA5 75929,1252,75929
ZCTA5 75930,1211,75930
ZCTA5 75931,2057,75931
ZCTA5 75932,1178,75932
ZCTA5 75933,670,75933
ZCTA5 75934,64,75934
ZCTA5 75935,5881,75935
ZCTA5 75936,446,75936
ZCTA5 75937,525,75937
ZCTA5 75938,1481,75938
ZCTA5 75939,1820,75939
ZCTA5 75941,2991,75941
ZCTA5 75942,56,75942
ZCTA5 75943,615,75943
ZCTA5 75944,768,75944
ZCTA5 75946,1685,75946
ZCTA5 75948,4953,75948
ZCTA5 75949,3682,75949
ZCTA5 75951,7057,75951
ZCTA5 75954,1507,75954
ZCTA5 75956,3400,75956
ZCTA5 75959,668,75959
ZCTA5 75960,400,75960
ZCTA5 75961,7652,75961
ZCTA5 75962,13,75962
ZCTA5 75964,8227,75964
ZCTA5 75965,8644,75965
ZCTA5 75966,2064,75966
ZCTA5 75968,848,75968
ZCTA5 75969,1594,75969
ZCTA5 75972,3023,75972
ZCTA5 75973,1494,75973
ZCTA5 75974,1255,75974
ZCTA5 75975,1683,75975
ZCTA5 81323,2580,81323
ZCTA5 81324,689,81324
ZCTA5 81325,116,81325
ZCTA5 81326,1148,81326
ZCTA5 81327,270,81327
ZCTA5 81328,2276,81328
ZCTA5 81330,57,81330
ZCTA5 81331,255,81331
ZCTA5 81332,236,81332
ZCTA5 81334,494,81334
ZCTA5 81335,33,81335
ZCTA5 81401,10649,81401
ZCTA5 81403,5251,81403
ZCTA5 81410,852,81410
ZCTA5 81411,32,81411
ZCTA5 81413,2996,81413
ZCTA5 81415,862,81415
ZCTA5 81416,5931,81416
ZCTA5 81418,761,81418
ZCTA5 81419,1798,81419
ZCTA5 81422,294,81422
ZCTA5 81423,763,81423
ZCTA5 81424,540,81424
ZCTA5 81425,1906,81425
ZCTA5 81426,102,81426
ZCTA5 81427,897,81427
ZCTA5 81428,1905,81428
ZCTA5 81429,80,81429
ZCTA5 81430,617,81430
ZCTA5 81431,219,81431
ZCTA5 81432,1972,81432
ZCTA5 81433,594,81433
ZCTA5 81434,259,81434
ZCTA5 81435,5024,81435
ZCTA5 81501,10866,81501
ZCTA5 81503,6869,81503
ZCTA5 81504,12611,81504
ZCTA5 81505,5217,81505
ZCTA5 81506,5431,81506
ZCTA5 81507,6933,81507
ZCTA5 81520,5651,81520
ZCTA5 81521,6696,81521
ZCTA5 81522,90,81522
ZCTA5 81523,478,81523
ZCTA5 81524,888,81524
ZCTA5 81525,438,81525
ZCTA5 81526,2424,81526
ZCTA5 81527,903,81527
ZCTA5 83232,132,83232
ZCTA5 83226,1345,83226
ZCTA5 83227,127,83227
ZCTA5 83228,213,83228
ZCTA5 83233,45,83233
ZCTA5 83234,504,83234
ZCTA5 83235,37,83235
ZCTA5 81252,3692,81252
ZCTA5 81244,222,81244
ZCTA5 81248,135,81248
ZCTA5 81251,268,81251
ZCTA5 81253,179,81253
ZCTA5 81301,16426,81301
ZCTA5 81303,3785,81303
ZCTA5 81320,206,81320
ZCTA5 81321,6547,81321
ZCTA5 71752,469,71752
ZCTA5 71753,7342,71753
ZCTA5 71758,188,71758
ZCTA5 71759,145,71759
ZCTA5 77530,11318,77530
ZCTA5 77520,14963,77520
ZCTA5 77521,24318,77521
ZCTA5 77523,9682,77523
ZCTA5 77531,7430,77531
ZCTA5 77532,12556,77532
ZCTA5 77533,386,77533
ZCTA5 77534,1110,77534
ZCTA5 77535,12170,77535
ZCTA5 77536,12329,77536
ZCTA5 77538,335,77538
ZCTA5 77539,19186,77539
ZCTA5 77541,8566,77541
ZCTA5 77545,8226,77545
ZCTA5 77546,19857,77546
ZCTA5 77547,2970,77547
ZCTA5 77550,15271,77550
ZCTA5 77551,10992,77551
ZCTA5 77554,10398,77554
ZCTA5 77555,2,77555
ZCTA5 77560,413,77560
ZCTA5 77561,25,77561
ZCTA5 77562,4658,77562
ZCTA5 77563,4800,77563
ZCTA5 77564,968,77564
ZCTA5 77565,3612,77565
ZCTA5 77566,13139,77566
ZCTA5 77568,8136,77568
ZCTA5 77571,14275,77571
ZCTA5 77573,35691,77573
ZCTA5 77575,6535,77575
ZCTA5 77577,596,77577
ZCTA5 77578,8862,77578
ZCTA5 77580,23,77580
ZCTA5 77581,18294,77581
ZCTA5 77582,105,77582
ZCTA5 77583,12458,77583
ZCTA5 77584,32927,77584
ZCTA5 77585,416,77585
ZCTA5 77586,10640,77586
ZCTA5 77587,5323,77587
ZCTA5 77590,12885,77590
ZCTA5 77591,7372,77591
ZCTA5 77597,317,77597
ZCTA5 77598,12805,77598
ZCTA5 77611,4093,77611
ZCTA5 77612,4040,77612
ZCTA5 77613,564,77613
ZCTA5 77614,234,77614
ZCTA5 77615,155,77615
ZCTA5 77616,259,77616
ZCTA5 77617,139,77617
ZCTA5 77619,7083,77619
ZCTA5 77622,565,77622
ZCTA5 77623,175,77623
ZCTA5 77624,293,77624
ZCTA5 77625,3728,77625
ZCTA5 89441,5137,89441
ZCTA5 89438,19,89438
ZCTA5 89439,1051,89439
ZCTA5 75976,435,75976
ZCTA5 75977,288,75977
ZCTA5 75979,4589,75979
ZCTA5 75980,1872,75980
ZCTA5 76001,11481,76001
ZCTA5 76002,10339,76002
ZCTA5 76005,1837,76005
ZCTA5 76006,13508,76006
ZCTA5 76008,7464,76008
ZCTA5 76009,8063,76009
ZCTA5 76010,20449,76010
ZCTA5 76011,11784,76011
ZCTA5 76012,11124,76012
ZCTA5 76013,14747,76013
ZCTA5 90201,25501,90201
ZCTA5 90089,164,90089
ZCTA5 90094,7000,90094
ZCTA5 90095,5,90095
ZCTA5 90210,9706,90210
ZCTA5 90211,4088,90211
ZCTA5 90212,6134,90212
ZCTA5 90220,13737,90220
ZCTA5 90221,12656,90221
ZCTA5 90222,8281,90222
ZCTA5 90230,13723,90230
ZCTA5 90232,7626,90232
ZCTA5 90240,8096,90240
ZCTA5 90241,14953,90241
ZCTA5 90242,13038,90242
ZCTA5 90245,7500,90245
ZCTA5 90247,17181,90247
ZCTA5 90248,3848,90248
ZCTA5 90249,9529,90249
ZCTA5 90250,34677,90250
ZCTA5 90254,10043,90254
ZCTA5 90255,19558,90255
ZCTA5 90260,10723,90260
ZCTA5 90262,15822,90262
ZCTA5 90263,21,90263
ZCTA5 90265,8697,90265
ZCTA5 90266,14994,90266
ZCTA5 90270,6694,90270
ZCTA5 90272,9698,90272
ZCTA5 90274,10055,90274
ZCTA5 90275,16553,90275
ZCTA5 90277,18145,90277
ZCTA5 90278,16947,90278
ZCTA5 90280,25073,90280
ZCTA5 90290,2855,90290
ZCTA5 90291,16218,90291
ZCTA5 90292,17979,90292
ZCTA5 90293,7092,90293
ZCTA5 90301,13123,90301
ZCTA5 90302,11586,90302
ZCTA5 90303,7651,90303
ZCTA5 90304,7239,90304
ZCTA5 90305,6557,90305
ZCTA5 90401,5845,90401
ZCTA5 90402,5977,90402
ZCTA5 90403,15165,90403
ZCTA5 90404,11156,90404
ZCTA5 90405,15494,90405
ZCTA5 90501,15935,90501
ZCTA5 90502,6602,90502
ZCTA5 83236,845,83236
ZCTA5 83237,513,83237
ZCTA5 83238,64,83238
ZCTA5 83239,245,83239
ZCTA5 83241,770,83241
ZCTA5 83243,59,83243
ZCTA5 83244,136,83244
ZCTA5 83245,835,83245
ZCTA5 83246,748,83246
ZCTA5 83250,692,83250
ZCTA5 83251,795,83251
ZCTA5 83252,1926,83252
ZCTA5 83253,95,83253
ZCTA5 83254,1777,83254
ZCTA5 83255,510,83255
ZCTA5 83261,318,83261
ZCTA5 83262,500,83262
ZCTA5 83263,3627,83263
ZCTA5 83271,197,83271
ZCTA5 83272,361,83272
ZCTA5 83274,3535,83274
ZCTA5 83276,1935,83276
ZCTA5 83277,75,83277
ZCTA5 83278,629,83278
ZCTA5 83281,41,83281
ZCTA5 83283,45,83283
