ZIP,City,County,Population
53541,Gratiot,Lafayette County,904
53816,Mount Hope,Grant County,856
54006,Cushing,Polk County,852
54559,Saxon,Iron County,837
53961,Rock Springs,Sauk County,831
53544,Hollandale,Iowa County,826
54563,Tony,Rusk County,811
54246,Washington Island,Door County,803
54895,Weyerhaeuser,Rusk County,799
54441,Hewitt,Wood County,791
54138,Lakewood,Oconto County,787
54734,Downing,Dunn County,772
54550,Montreal,Iron County,768
54102,Amberg,Marinette County,763
54530,Hawkins,Rusk County,758
53537,Footville,Rock County,752
54463,Pelican Lake,Oneida County,746
54465,Pickerel,Forest County,731
54119,Dunbar,Marinette County,715
54820,Brule,Douglas County,707
54542,Long Lake,Forest County,702
54746,Humbird,Clark County,693
