ZIP,City,County,Population
45308,Bradford,Darke County,"4,385"
43318,De Graff,Logan County,"4,352"
45302,Anna,Shelby County,"4,338"
45732,Glouster,Athens County,"4,287"
43777,Roseville,Muskingum County,"4,253"
44127,Cleveland,Cuyahoga County,"4,239"
45052,North Bend,Hamilton County,"4,236"
43440,Lakeside Marblehead,Ottawa County,"4,222"
44473,Vienna,Trumbull County,"4,213"
45130,Hamersville,Brown County,"4,206"
45142,Lynchburg,Highland County,"4,187"
43542,Monclova,Lucas County,"4,184"
45843,Forest,Hardin County,"4,184"
43412,Curtice,Lucas County,"4,175"
45869,New Bremen,Auglaize County,"4,170"
45883,Saint Henry,Mercer County,"4,144"
44507,Youngstown,Mahoning County,"4,140"
45369,South Vienna,Clark County,"4,120"
45144,Manchester,Adams County,"4,119"
43331,Lakeview,Logan County,"4,106"
44470,Southington,Trumbull County,"4,104"
45347,New Paris,Preble County,"4,095"
43610,Toledo,Lucas County,"4,060"
45169,Sabina,Clinton County,"4,050"
44304,Akron,Summit County,"4,000"
43821,Dresden,Muskingum County,"3,998"
44822,Butler,Richland County,"3,995"
43135,Laurelville,Hocking County,"3,937"
44437,McDonald,Trumbull County,"3,913"
44680,Strasburg,Tuscarawas County,"3,913"
44643,Magnolia,Carroll County,"3,896"
45368,South Charleston,Clark County,"3,889"
45113,Clarksville,Clinton County,"3,877"
44288,Windham,Portage County,"3,850"
45760,Middleport,Meigs County,"3,844"
44065,Newbury,Geauga County,"3,842"
43342,Prospect,Marion County,"3,836"
45218,Cincinnati,Hamilton County,"3,836"
44217,Creston,Wayne County,"3,804"
43107,Bremen,Fairfield County,"3,791"
44609,Beloit,Mahoning County,"3,782"
44084,Rock Creek,Ashtabula County,"3,765"
44442,New Middletown,Mahoning County,"3,762"
43844,Warsaw,Coshocton County,"3,760"
43450,Pemberville,Wood County,"3,759"
45742,Little Hocking,Washington County,"3,752"
44403,Brookfield,Trumbull County,"3,743"
43014,Danville,Knox County,"3,738"
43003,Ashley,Morrow County,"3,723"
45813,Antwerp,Paulding County,"3,719"
45053,Okeana,Butler County,"3,718"
43102,Amanda,Fairfield County,"3,711"
45118,Fayetteville,Brown County,"3,703"
45723,Coolville,Athens County,"3,682"
44704,Canton,Stark County,"3,681"
44840,Jeromesville,Ashland County,"3,660"
44491,West Farmington,Trumbull County,"3,653"
44824,Castalia,Erie County,"3,642"
45341,Medway,Clark County,"3,639"
43022,Gambier,Knox County,"3,635"
44234,Hiram,Portage County,"3,617"
45159,New Vienna,Clinton County,"3,588"
45850,Harrod,Allen County,"3,559"
44253,Litchfield,Medina County,"3,552"
45653,Minford,Scioto County,"3,528"
44847,Monroeville,Huron County,"3,514"
44846,Milan,Erie County,"3,489"
44085,Rome,Ashtabula County,"3,468"
44264,Peninsula,Summit County,"3,462"
43943,Rayland,Jefferson County,"3,457"
43517,Edgerton,Williams County,"3,442"
45390,Union City,Darke County,"3,432"
45845,Fort Loramie,Shelby County,"3,429"
